CE	3.096666	3.916534	3.562937	3.541933	2.844440	1.254277	3.551367	3.547362	3.785348	3.693233	0.000000	0.000000	0.000000	0.000000	0.025543	0.030527	0.023229	0.018156	0.000000	0.000000	5.088219	0	0	-0.055860	-0.055860
CF	3.096043	3.916890	3.562670	3.542378	2.844618	1.254277	3.551278	3.547807	3.785526	3.694123	0.000000	0.000000	0.000000	0.000000	0.025276	0.031150	0.023585	0.018423	0.000000	0.000000	5.087685	0	0	-0.055860	-0.055860
D0	3.096844	3.916890	3.563560	3.542556	2.843817	1.253832	3.551100	3.547629	3.785437	3.694657	0.000000	0.000000	0.000000	0.000000	0.026166	0.030438	0.023051	0.018601	0.000000	0.000000	5.088041	0	0	-0.055860	-0.055860
D1	3.096666	3.916979	3.564005	3.543357	2.844796	1.253298	3.551634	3.547807	3.785971	3.695191	0.000000	0.000000	0.000000	0.000000	0.025276	0.031150	0.023229	0.018334	0.000000	0.000000	5.088041	0	0	-0.055860	-0.055860
D2	3.096488	3.917335	3.563471	3.542912	2.843550	1.253654	3.551901	3.548430	3.786238	3.695547	0.000000	0.000000	0.000000	0.000000	0.025365	0.030705	0.023229	0.017444	0.000000	0.000000	5.088041	0	0	-0.055860	-0.055860
D3	3.096666	3.917157	3.564272	3.543357	2.844084	1.253565	3.552435	3.548430	3.787395	3.694568	0.000000	0.000000	0.000000	0.000000	0.025899	0.030260	0.023229	0.018245	0.000000	0.000000	5.087685	0	0	-0.055860	-0.055860
D4	3.097467	3.917691	3.564005	3.543802	2.844173	1.253209	3.552079	3.548786	3.787573	3.695547	0.000000	0.000000	0.000000	0.000000	0.025454	0.030171	0.023941	0.017978	0.000000	0.000000	5.085994	0	0	-0.055860	-0.055860
D5	3.097378	3.917246	3.564539	3.544158	2.842126	1.258727	3.553236	3.549498	3.787840	3.694568	0.000000	0.000000	0.000000	0.000000	0.025810	0.030349	0.023585	0.017711	0.000000	0.000000	5.085371	0	0	-0.055860	-0.055860
D6	3.097467	3.918047	3.565073	3.544781	2.844974	1.254277	3.551990	3.547718	3.787929	3.695369	0.000000	0.000000	0.000000	0.000000	0.025899	0.030438	0.023140	0.018423	0.000000	0.000000	5.085371	0	0	-0.055860	-0.055860
D7	3.096399	3.917958	3.564628	3.544959	2.847021	1.253209	3.551100	3.548519	3.790065	3.695992	0.000000	0.000000	0.000000	0.000000	0.025365	0.031150	0.023496	0.018067	0.000000	0.000000	5.085727	0	0	-0.055860	-0.055860
D8	3.096488	3.917958	3.564539	3.545671	2.846843	1.255701	3.553948	3.550121	3.789798	3.696704	0.000000	0.000000	0.000000	0.000000	0.025365	0.030260	0.023407	0.017800	0.000000	0.000000	5.085104	0	0	-0.055860	-0.055860
D9	3.096844	3.919293	3.565518	3.545404	2.847377	1.254633	3.553147	3.550566	3.790510	3.697327	0.000000	0.000000	0.000000	0.000000	0.025454	0.030972	0.023763	0.018423	0.000000	0.000000	5.086439	0	0	-0.055860	-0.055860
DA	3.098446	3.918403	3.564628	3.546116	2.846665	1.252319	3.552257	3.548875	3.789264	3.698039	0.000000	0.000000	0.000000	0.000000	0.025988	0.031061	0.023407	0.018423	0.000000	0.000000	5.088041	0	0	-0.055860	-0.055860
DB	3.096577	3.918047	3.565340	3.545671	2.844796	1.251874	3.553147	3.550121	3.789442	3.697238	0.000000	0.000000	0.000000	0.000000	0.025543	0.031150	0.023318	0.017889	0.000000	0.000000	5.084926	0	0	-0.055860	-0.055860
DC	3.097823	3.918937	3.565251	3.546739	2.846754	1.252052	3.553948	3.549498	3.790777	3.698039	0.000000	0.000000	0.000000	0.000000	0.025988	0.030883	0.023763	0.017800	0.000000	0.000000	5.087240	0	0	-0.055860	-0.055860
DD	3.097823	3.919827	3.566319	3.547095	2.846309	1.253565	3.554838	3.550477	3.790510	3.698039	0.000000	0.000000	0.000000	0.000000	0.025721	0.030438	0.023674	0.017444	0.000000	0.000000	5.087240	0	0	-0.055860	-0.055860
DE	3.097556	3.919026	3.565607	3.546739	2.845864	1.251162	3.554037	3.550121	3.790688	3.697950	0.000000	0.000000	0.000000	0.000000	0.025543	0.031150	0.023585	0.018423	0.000000	0.000000	5.086172	0	0	-0.055860	-0.055860
DF	3.097734	3.919560	3.566141	3.547095	2.846131	1.250539	3.554749	3.550566	3.791222	3.699374	0.000000	0.000000	0.000000	0.000000	0.025454	0.030616	0.023140	0.018067	0.000000	0.000000	5.088219	0	0	-0.055860	-0.055860
E0	3.099069	3.920183	3.566408	3.547985	2.847288	1.250628	3.554749	3.551634	3.791756	3.699374	0.000000	0.000000	0.000000	0.000000	0.025810	0.031328	0.022962	0.017266	0.000000	0.000000	5.088219	0	0	-0.055860	-0.055860
E1	3.098090	3.919738	3.566319	3.547540	2.847911	1.250183	3.554660	3.551011	3.791311	3.699463	0.000000	0.000000	0.000000	0.000000	0.025899	0.030349	0.024119	0.017889	0.000000	0.000000	5.088664	0	0	-0.055860	-0.055860
E2	3.098179	3.920895	3.566408	3.548163	2.848712	1.250183	3.555550	3.550388	3.792201	3.700531	0.000000	0.000000	0.000000	0.000000	0.025810	0.030705	0.023140	0.017800	0.000000	0.000000	5.087596	0	0	-0.055860	-0.055860
E3	3.095331	3.915288	3.565073	3.547540	2.841147	1.241995	3.553681	3.549587	3.787751	3.697327	0.000000	0.000000	0.000000	0.000000	0.026344	0.030171	0.022873	0.017889	0.000000	0.000000	5.090533	0	0	-0.055860	-0.055860
E4	2.638583	3.376838	3.406564	3.377906	1.999652	0.285156	3.372922	3.376660	3.369362	3.373990	0.000000	0.000000	0.000000	0.000000	0.025098	0.030972	0.023496	0.017711	0.000000	0.000000	5.074335	0	0	-0.055860	-0.055860
E5	2.635201	3.373634	3.404695	3.375770	1.936818	0.220987	3.370074	3.372922	3.365980	3.371409	0.000000	0.000000	0.000000	0.000000	0.025454	0.031328	0.023407	0.018334	0.000000	0.000000	5.075403	0	0	-0.055860	-0.055860
E6	2.633154	3.371943	3.403271	3.374257	1.892407	0.187256	3.368561	3.371231	3.364289	3.369451	0.000000	0.000000	0.000000	0.000000	0.025365	0.030082	0.023674	0.017711	0.000000	0.000000	5.074068	0	0	-0.055860	-0.055860
E7	2.633866	3.370608	3.401847	3.372121	1.857341	0.164383	3.366781	3.369718	3.363132	3.367493	0.000000	0.000000	0.000000	0.000000	0.025810	0.031061	0.023763	0.017711	0.000000	0.000000	5.073623	0	0	-0.055860	-0.055860
E8	2.632086	3.369540	3.400156	3.370519	1.827348	0.147740	3.364823	3.368116	3.361530	3.366336	0.000000	0.000000	0.000000	0.000000	0.025276	0.030527	0.022339	0.018245	0.000000	0.000000	5.073089	0	0	-0.055860	-0.057190
E9	2.631730	3.367849	3.399533	3.369629	1.801004	0.134568	3.363933	3.367048	3.360017	3.365001	0.000000	0.000000	0.000000	0.000000	0.025276	0.030527	0.022962	0.017800	0.000000	0.000000	5.072466	0	0	-0.055860	-0.055860
EA	2.629683	3.367048	3.398109	3.368205	1.777419	0.122553	3.362242	3.366069	3.359127	3.363933	0.000000	0.000000	0.000000	0.000000	0.024742	0.030794	0.023140	0.018156	0.000000	0.000000	5.072733	0	0	-0.055860	-0.055860
EB	2.628971	3.366247	3.396952	3.367048	1.755080	0.112051	3.361441	3.364912	3.357881	3.363043	0.000000	0.000000	0.000000	0.000000	0.025009	0.030616	0.023051	0.018156	0.000000	0.000000	5.071932	0	0	-0.055860	-0.055860
EC	2.627992	3.365268	3.396685	3.366781	1.735055	0.104486	3.360462	3.363577	3.356991	3.361619	0.000000	0.000000	0.000000	0.000000	0.025810	0.031328	0.023407	0.018156	0.000000	0.000000	5.072466	0	0	-0.055860	-0.055860
ED	2.627814	3.364645	3.395350	3.365001	1.715831	0.099591	3.359394	3.363666	3.356457	3.361085	0.000000	0.000000	0.000000	0.000000	0.025098	0.030883	0.023407	0.018334	0.000000	0.000000	5.072466	0	0	-0.055860	-0.055860
EE	2.625678	3.363310	3.394282	3.364378	1.698298	0.091047	3.357525	3.361619	3.355389	3.359216	0.000000	0.000000	0.000000	0.000000	0.025276	0.029726	0.023585	0.018156	0.000000	0.000000	5.071309	0	0	-0.055860	-0.055860
